73,23,20,81,73,16.351148,125.263862,0.052745,-0.000000,2,0.462718,-0.124471,1.000000,1.000000,-0.462492,0.072640,1.000000,1.000000
74,55,20,286,73,9.147441,51.463918,0.028711,-0.000000,1,0.162834,-0.011328,1.000000,1.000000,-0.162747,-0.017309,1.000000,1.000000
75,56,20,287,73,2.994059,17.410106,0.054300,0.000000,1,0.201561,-0.035803,1.000000,1.000000,-0.201176,-0.017008,1.000000,1.000000
76,277,20,2279,73,0.095313,10.063813,0.000000,1.000000,1,-0.009828,-0.028166,1.000000,1.000000,0.009829,0.028253,1.000000,1.000000
77,278,20,2282,73,0.147944,10.048073,0.000000,1.000000,1,-0.010188,-0.027200,1.000000,1.000000,0.010189,0.027283,1.000000,1.000000
78,20,21,73,74,16.885936,131.685621,0.013397,-0.000000,1,0.807768,-0.235360,1.000000,1.000000,-0.807102,0.226968,1.000000,1.000000
79,32,22,187,78,3.778513,30.808077,0.055255,-0.000000,1,1.310130,-0.975655,1.000000,1.000000,-1.300720,0.990823,1.000000,1.000000
80,20,23,73,81,16.351148,125.263862,0.052745,0.000000,2,-0.462492,0.072640,1.000000,1.000000,0.462718,-0.124471,1.000000,1.000000
81,34,23,204,81,7.709591,50.379888,0.030164,0.000000,1,-1.522060,0.238346,1.000000,1.000000,1.529020,-0.223523,1.000000,1.000000
82,39,23,228,81,4.614521,25.242244,0.036484,0.000000,1,-0.489393,-0.023456,1.000000,1.000000,0.491045,-0.004702,1.000000,1.000000
83,63,23,339,81,2.360777,19.352592,0.090960,0.000000,1,-0.405193,0.064013,1.000000,1.000000,0.406271,-0.147308,1.000000,1.000000
84,78,23,401,81,2.362019,19.540411,0.090312,0.000000,1,0.141629,-0.131367,1.000000,1.000000,-0.141464,0.040676,1.000000,1.000000
85,101,23,472,81,7.782393,81.045597,0.011804,-0.000000,1,-0.063876,-0.196563,1.000000,1.000000,0.063922,0.185031,1.000000,1.000000
86,168,23,841,81,24.405228,-548.364383,0.000000,1.050000,1,1.213580,-0.005914,1.000000,1.000000,-1.213450,0.003005,1.000000,1.000000
87,250,23,2026,81,41.949828,-746.706939,0.000000,1.050000,1,1.588040,-0.017712,1.000000,1.000000,-1.587830,0.014057,1.000000,1.000000
88,30,24,159,83,44.194222,399.726326,0.015539,-0.000000,2,-2.878650,0.449434,1.000000,1.000000,2.880890,-0.445263,1.000000,1.000000
89,4,25,7,90,8.817183,208.220910,1.134318,-0.000000,2,0.203384,-2.296760,1.000000,1.000000,-0.202835,1.086250,1.000000,1.000000
90,10,25,16,90,4.149145,69.223278,3.378775,0.000000,2,9.675990,-2.755180,1.000000,1.000000,-9.599810,0.360247,1.000000,1.000000
91,15,25,36,90,99.009901,990.099010,0.001000,-0.000000,1,-4.041730,0.942045,1.000000,1.000000,4.043340,-0.927025,1.000000,1.000000
92,29,25,150,90,2.667707,46.362455,1.227832,0.000000,1,3.650810,-0.935824,1.000000,1.000000,-3.635320,-0.114740,1.000000,1.000000
93,74,25,387,90,99.009901,990.099010,0.001000,-0.000000,1,-3.474490,0.815714,1.000000,1.000000,3.475680,-0.804885,1.000000,1.000000
94,90,25,431,90,99.009901,990.099010,0.001000,-0.000000,1,-3.216890,0.657253,1.000000,1.000000,3.217900,-0.648252,1.000000,1.000000
95,168,25,841,90,0.242205,55.369926,0.000000,1.047619,1,-1.211980,1.544080,1.000000,1.000000,1.212290,-1.472740,1.000000,1.000000
96,250,25,2026,90,0.269552,72.699837,0.000000,1.047619,1,-1.585900,2.028640,1.000000,1.000000,1.586250,-1.935140,1.000000,1.000000
97,31,26,185,102,6.717212,157.367549,1.595740,0.000000,2,11.698900,-1.718620,1.000000,1.000000,-11.664000,0.828109,1.000000,1.000000
98,57,27,289,125,29.343453,151.963157,0.015688,0.000000,1,-0.710137,-0.248255,1.000000,1.000000,0.710770,0.234437,1.000000,1.000000
99,118,27,590,125,48.584795,351.319101,0.021535,0.000000,2,-0.853095,-0.394121,1.000000,1.000000,0.853405,0.372921,1.000000,1.000000
